ptp,counterbalancing,condition,hidden_pa_img_row_number_across_blocks,mouse_error_mean,mouse_error_sd,mouse_error_n,border_dist_closest,hidden_pa_img_type
sub_078,cb1,schema_4_4,4,8.256159448643327,9.393093994427211,2,3,all_pa
sub_078,cb1,schema_4_4,5,31.592633687480294,1.28366243920649,2,3,all_pa
sub_078,cb1,schema_4_4,6,17.641763085277148,1.746385288505072,2,3,all_pa
sub_078,cb1,schema_4_4,7,62.386700195757754,59.971072527934446,2,3,all_pa
sub_078,cb1,schema_4_4,8,14.482012854012348,3.5275404206073695,2,3,all_pa
sub_078,cb1,schema_4_4,1,113.51130088061032,40.9479911775142,2,4,all_pa
sub_078,cb1,schema_4_4,2,127.40068301671954,69.27652762917992,2,4,all_pa
sub_078,cb1,schema_4_4,3,27.536444350345946,7.877612063075868,2,4,all_pa
sub_078,cb1,schema_4_4,4,25.197605081880283,25.02853164768048,2,4,all_pa
sub_078,cb1,schema_4_4,5,31.603237978493382,19.02060810320653,2,4,all_pa
sub_078,cb1,schema_4_4,6,50.91352419207442,2.0199182934620197,2,4,all_pa
sub_078,cb1,schema_4_4,7,50.41977691379978,5.434982715277664,2,4,all_pa
sub_078,cb1,schema_4_4,8,15.646223434868627,0.5961461182669938,2,4,all_pa
sub_078,cb1,schema_6_0,1,276.65423371002845,NA,1,1,all_pa
sub_078,cb1,schema_6_0,2,83.4932885198029,NA,1,1,all_pa
sub_078,cb1,schema_6_0,3,86.90903458781276,NA,1,1,all_pa
sub_078,cb1,schema_6_0,4,63.39302864222625,NA,1,1,all_pa
sub_078,cb1,schema_6_0,5,126.5272943509439,NA,1,1,all_pa
sub_078,cb1,schema_6_0,6,72.23879690022153,NA,1,1,all_pa
sub_078,cb1,schema_6_0,7,38.61674370792004,NA,1,1,all_pa
sub_078,cb1,schema_6_0,8,46.627632657642934,NA,1,1,all_pa
sub_078,cb1,schema_6_0,1,316.5789176814322,NA,1,2,all_pa
sub_078,cb1,schema_6_0,2,278.99155057339664,NA,1,2,all_pa
sub_078,cb1,schema_6_0,3,17.767835615422406,NA,1,2,all_pa
sub_078,cb1,schema_6_0,4,31.55789475246609,NA,1,2,all_pa
sub_078,cb1,schema_6_0,5,34.657101506445855,NA,1,2,all_pa
sub_078,cb1,schema_6_0,6,10.4317383768067,NA,1,2,all_pa
sub_078,cb1,schema_6_0,7,13.58123970524602,NA,1,2,all_pa
sub_078,cb1,schema_6_0,8,7.435743525235334,NA,1,2,all_pa
sub_078,cb1,schema_6_0,1,114.60936856889809,4.212760880396013,2,3,all_pa
sub_078,cb1,schema_6_0,2,124.79311248672009,155.27711570162563,2,3,all_pa
sub_078,cb1,schema_6_0,3,64.24451085772702,49.997396850588835,2,3,all_pa
sub_078,cb1,schema_6_0,4,85.03281731043006,89.09597265465344,2,3,all_pa
sub_078,cb1,schema_6_0,5,39.0579176255414,25.393655492260507,2,3,all_pa
sub_078,cb1,schema_6_0,6,109.47532153366524,15.063096979589776,2,3,all_pa
sub_078,cb1,schema_6_0,7,40.036482548524866,40.45837974710584,2,3,all_pa
sub_078,cb1,schema_6_0,8,40.84536144477401,42.835808811150585,2,3,all_pa
sub_078,cb1,schema_6_0,1,195.46798285545538,175.0046086082024,2,4,all_pa
sub_078,cb1,schema_6_0,2,225.11399846752244,1.750443041701411,2,4,all_pa
sub_078,cb1,schema_6_0,3,113.37301308919233,49.66782813238963,2,4,all_pa
sub_078,cb1,schema_6_0,4,20.67830376828389,2.913000727929892,2,4,all_pa
sub_078,cb1,schema_6_0,5,141.60773107656868,110.2809841350735,2,4,all_pa
sub_078,cb1,schema_6_0,6,20.445081659514578,25.446555455047406,2,4,all_pa
sub_078,cb1,schema_6_0,7,99.62138461847204,63.26742233999224,2,4,all_pa
sub_078,cb1,schema_6_0,8,69.12844679333548,NA,2,4,all_pa
sub_079,cb4,schema_2_2,1,384.4038115929388,NA,1,1,all_pa
sub_079,cb4,schema_2_2,2,51.29982698697381,NA,1,1,all_pa
sub_079,cb4,schema_2_2,3,11.339701791627343,NA,1,1,all_pa
sub_079,cb4,schema_2_2,4,37.82422460019305,NA,1,1,all_pa
sub_079,cb4,schema_2_2,5,37.32410499710412,NA,1,1,all_pa
sub_079,cb4,schema_2_2,6,39.21953834325807,NA,1,1,all_pa
sub_079,cb4,schema_2_2,7,42.40338777350005,NA,1,1,all_pa
sub_079,cb4,schema_2_2,8,15.691196205477087,NA,1,1,all_pa
sub_079,cb4,schema_2_2,1,157.89473713834633,NA,1,2,all_pa
sub_079,cb4,schema_2_2,2,37.7225720080177,NA,1,2,all_pa
sub_079,cb4,schema_2_2,3,10.475790161160479,NA,1,2,all_pa
sub_079,cb4,schema_2_2,4,22.929972307029832,NA,1,2,all_pa
sub_079,cb4,schema_2_2,5,19.984153754973576,NA,1,2,all_pa
sub_079,cb4,schema_2_2,6,34.69257961728478,NA,1,2,all_pa
sub_079,cb4,schema_2_2,7,5.219354433437008,NA,1,2,all_pa
sub_079,cb4,schema_2_2,8,13.54283944752532,NA,1,2,all_pa
sub_079,cb4,schema_2_2,1,65.77425693106068,57.874138042608756,2,3,all_pa
sub_079,cb4,schema_2_2,2,37.312547388373716,11.111416330516896,2,3,all_pa
sub_079,cb4,schema_2_2,3,35.564776042854106,42.86800924089126,2,3,all_pa
sub_079,cb4,schema_2_2,4,50.288825838799156,49.624681850681206,2,3,all_pa
sub_079,cb4,schema_2_2,5,30.525457240830313,10.46491240127289,2,3,all_pa
sub_079,cb4,schema_2_2,6,33.28841116288818,3.675609149467057,2,3,all_pa
sub_079,cb4,schema_2_2,7,35.49336849856073,2.78029511000072,2,3,all_pa
sub_079,cb4,schema_2_2,8,18.124407580224236,15.564723081330767,2,3,all_pa
sub_079,cb4,schema_2_2,1,172.47670129628884,0.8257103759727161,2,4,all_pa
sub_079,cb4,schema_2_2,2,108.75263795698285,39.85965336779461,2,4,all_pa
sub_079,cb4,schema_2_2,3,114.65193877234219,2.6977981592234412,2,4,all_pa
sub_079,cb4,schema_2_2,4,9.392556260317196,6.655294138265293,2,4,all_pa
sub_079,cb4,schema_2_2,5,19.77455896327257,0.031741405614338254,2,4,all_pa
sub_079,cb4,schema_2_2,6,22.62587609630568,2.7610088209807824,2,4,all_pa
sub_079,cb4,schema_2_2,7,20.209763055059316,5.585469713931757,2,4,all_pa
sub_079,cb4,schema_2_2,8,13.374295905802128,13.420696677413039,2,4,all_pa
sub_079,cb4,schema_4_2,1,245.76538252881076,NA,1,1,all_pa
sub_079,cb4,schema_4_2,2,42.692480693159645,NA,1,1,all_pa
sub_079,cb4,schema_4_2,3,10.834889972639658,NA,1,1,all_pa
sub_079,cb4,schema_4_2,4,13.66639247292753,NA,1,1,all_pa
sub_079,cb4,schema_4_2,5,12.918734610611917,NA,1,1,all_pa
sub_079,cb4,schema_4_2,6,8.83283784375059,NA,1,1,all_pa
sub_079,cb4,schema_4_2,7,13.66639247292753,NA,1,1,all_pa
sub_079,cb4,schema_4_2,8,18.429469244388237,NA,1,1,all_pa
sub_079,cb4,schema_4_2,1,284.57603340309464,NA,1,2,all_pa
sub_079,cb4,schema_4_2,2,98.03280691945734,NA,1,2,all_pa
sub_079,cb4,schema_4_2,3,85.2619300395844,NA,1,2,all_pa
sub_079,cb4,schema_4_2,4,43.2378274629813,NA,1,2,all_pa
sub_079,cb4,schema_4_2,5,55.545872229325795,NA,1,2,all_pa
sub_079,cb4,schema_4_2,6,9.71498609353825,NA,1,2,all_pa
sub_079,cb4,schema_4_2,7,7.30620415156066,NA,1,2,all_pa
sub_079,cb4,schema_4_2,8,24.002768755346573,NA,1,2,all_pa
sub_079,cb4,schema_4_2,1,181.46059207537908,79.21327058042063,2,3,all_pa
sub_079,cb4,schema_4_2,2,51.252699140294226,59.54719033179605,2,3,all_pa
sub_079,cb4,schema_4_2,3,58.47144249587312,27.667031953906093,2,3,all_pa
sub_079,cb4,schema_4_2,4,45.82236565278393,16.456776591261637,2,3,all_pa
sub_079,cb4,schema_4_2,5,41.46306782654494,33.057985207996445,2,3,all_pa
sub_079,cb4,schema_4_2,6,22.54625774330047,15.058139023416572,2,3,all_pa
sub_079,cb4,schema_4_2,7,23.393980618782557,1.8100087501483186,2,3,all_pa
sub_079,cb4,schema_4_2,8,29.41407729351847,15.087064303138895,2,3,all_pa
sub_079,cb4,schema_4_2,1,229.65978113593118,10.39568399079171,2,4,all_pa
sub_079,cb4,schema_4_2,2,134.3451422150529,33.08182871787602,2,4,all_pa
sub_079,cb4,schema_4_2,3,54.79249971780103,55.749001223476384,2,4,all_pa
sub_079,cb4,schema_4_2,4,55.802292096715526,22.421432406533217,2,4,all_pa
sub_079,cb4,schema_4_2,5,16.97236191870943,10.836517337256598,2,4,all_pa
sub_079,cb4,schema_4_2,6,16.091398042213832,16.484134634134083,2,4,all_pa
sub_079,cb4,schema_4_2,7,73.77417352743554,73.13796949426477,2,4,all_pa
sub_079,cb4,schema_4_2,8,14.780595398260125,5.880355228150723,2,4,all_pa
sub_079,cb4,schema_4_4,1,60.50693970323057,NA,1,1,all_pa
sub_079,cb4,schema_4_4,2,305.03737112516404,NA,1,1,all_pa
sub_079,cb4,schema_4_4,3,NA,NA,1,1,all_pa
sub_079,cb4,schema_4_4,4,60.850625236449986,NA,1,1,all_pa
sub_079,cb4,schema_4_4,5,70.02058336939238,NA,1,1,all_pa
sub_079,cb4,schema_4_4,6,146.90092518677963,NA,1,1,all_pa
sub_079,cb4,schema_4_4,7,41.54974197022615,NA,1,1,all_pa
sub_079,cb4,schema_4_4,8,44.78474058141585,NA,1,1,all_pa
sub_079,cb4,schema_4_4,1,16.46813522470014,NA,1,2,all_pa
sub_079,cb4,schema_4_4,2,256.8887612615067,NA,1,2,all_pa
sub_079,cb4,schema_4_4,3,49.336344124989054,NA,1,2,all_pa
sub_079,cb4,schema_4_4,4,32.82070488370397,NA,1,2,all_pa
sub_079,cb4,schema_4_4,5,54.033070924535146,NA,1,2,all_pa
sub_079,cb4,schema_4_4,6,59.54610970624488,NA,1,2,all_pa
sub_079,cb4,schema_4_4,7,49.821243108621694,NA,1,2,all_pa
sub_079,cb4,schema_4_4,8,75.38891498179316,NA,1,2,all_pa
sub_079,cb4,schema_4_4,1,189.29286132952046,84.26744049836888,2,3,all_pa
sub_079,cb4,schema_4_4,2,87.8564781031475,50.99359724977176,2,3,all_pa
sub_079,cb4,schema_4_4,3,112.01751843812333,121.0958012312567,2,3,all_pa
sub_079,cb4,schema_4_4,4,26.132712878497152,9.550103975798631,2,3,all_pa
sub_079,cb4,schema_4_4,5,94.16024728874936,80.33183570661625,2,3,all_pa
sub_079,cb4,schema_4_4,6,54.59284540429219,40.418054197913,2,3,all_pa
sub_079,cb4,schema_4_4,7,27.71616897951601,2.4329285170369084,2,3,all_pa
sub_079,cb4,schema_4_4,8,93.2532792016733,88.39041667716188,2,3,all_pa
sub_079,cb4,schema_4_4,1,176.2447243763806,36.0301088539128,2,4,all_pa
sub_079,cb4,schema_4_4,2,148.45660464524704,4.232976872085275,2,4,all_pa
sub_079,cb4,schema_4_4,3,90.9445132110256,29.053943194569932,2,4,all_pa
sub_079,cb4,schema_4_4,4,91.75928515275385,17.301007399696605,2,4,all_pa
sub_079,cb4,schema_4_4,5,74.0021977550275,40.08013353210841,2,4,all_pa
sub_079,cb4,schema_4_4,6,116.53145001679242,46.8428091516723,2,4,all_pa
sub_079,cb4,schema_4_4,7,78.12945476193988,40.155159678963784,2,4,all_pa
sub_079,cb4,schema_4_4,8,82.17649124816444,71.38040922916129,2,4,all_pa
sub_079,cb4,schema_6_0,1,232.27036795611394,NA,1,1,all_pa
sub_079,cb4,schema_6_0,2,177.56925839256704,NA,1,1,all_pa
sub_079,cb4,schema_6_0,3,134.97656553835952,NA,1,1,all_pa
sub_079,cb4,schema_6_0,4,152.83493795925904,NA,1,1,all_pa
sub_079,cb4,schema_6_0,5,60.981638193316314,NA,1,1,all_pa
sub_079,cb4,schema_6_0,6,32.74470855913761,NA,1,1,all_pa
sub_079,cb4,schema_6_0,7,31.79307235822607,NA,1,1,all_pa
sub_079,cb4,schema_6_0,8,22.126685214274413,NA,1,1,all_pa
sub_079,cb4,schema_6_0,1,302.8631940007407,NA,1,2,all_pa
sub_079,cb4,schema_6_0,2,314.8474273536728,NA,1,2,all_pa
sub_079,cb4,schema_6_0,3,16.411108365342347,NA,1,2,all_pa
sub_079,cb4,schema_6_0,4,28.306940802192212,NA,1,2,all_pa
sub_079,cb4,schema_6_0,5,52.853077770644454,NA,1,2,all_pa
sub_079,cb4,schema_6_0,6,9.462223616944195,NA,1,2,all_pa
sub_079,cb4,schema_6_0,7,14.64409309312873,NA,1,2,all_pa
sub_079,cb4,schema_6_0,8,7.881415258552241,NA,1,2,all_pa
sub_079,cb4,schema_6_0,1,217.8208871739142,27.51424777951129,2,3,all_pa
sub_079,cb4,schema_6_0,2,168.33006185814995,29.79124298259434,2,3,all_pa
sub_079,cb4,schema_6_0,3,152.31836012039952,2.808012277987971,2,3,all_pa
sub_079,cb4,schema_6_0,4,50.82965263234712,5.406514328847231,2,3,all_pa
sub_079,cb4,schema_6_0,5,19.98115205553338,0.5431538824801961,2,3,all_pa
sub_079,cb4,schema_6_0,6,34.692689428807,13.889372988626528,2,3,all_pa
sub_079,cb4,schema_6_0,7,42.867215850783026,5.730486245325853,2,3,all_pa
sub_079,cb4,schema_6_0,8,28.788731871854544,4.387216874604034,2,3,all_pa
sub_079,cb4,schema_6_0,1,247.13787803933843,1.9772796456263464,2,4,all_pa
sub_079,cb4,schema_6_0,2,140.7390593889001,148.20771243227523,2,4,all_pa
sub_079,cb4,schema_6_0,3,104.71615496496989,13.425317098376823,2,4,all_pa
sub_079,cb4,schema_6_0,4,43.14738300182995,19.73490287318611,2,4,all_pa
sub_079,cb4,schema_6_0,5,55.89555018182163,43.721056332662315,2,4,all_pa
sub_079,cb4,schema_6_0,6,89.64966715431854,64.61256477664014,2,4,all_pa
sub_079,cb4,schema_6_0,7,25.334965692787698,12.541997975900337,2,4,all_pa
sub_079,cb4,schema_6_0,8,15.599838786521776,9.410860074600233,2,4,all_pa
sub_080,cb2,schema_2_2,1,210.4215943659022,NA,1,1,all_pa
sub_080,cb2,schema_2_2,2,328.92200424338944,NA,1,1,all_pa
sub_080,cb2,schema_2_2,3,57.343514240830075,NA,1,1,all_pa
sub_080,cb2,schema_2_2,4,32.70532067551519,NA,1,1,all_pa
sub_080,cb2,schema_2_2,5,24.701287931771517,NA,1,1,all_pa
sub_080,cb2,schema_2_2,6,48.0621069605597,NA,1,1,all_pa
sub_080,cb2,schema_2_2,7,31.94913731993841,NA,1,1,all_pa
sub_080,cb2,schema_2_2,8,45.51147383340031,NA,1,1,all_pa
sub_080,cb2,schema_2_2,1,342.01935049716406,NA,1,2,all_pa
sub_080,cb2,schema_2_2,2,27.17107588046438,NA,1,2,all_pa
sub_080,cb2,schema_2_2,3,96.0024097458077,NA,1,2,all_pa
sub_080,cb2,schema_2_2,4,109.5728290430705,NA,1,2,all_pa
sub_080,cb2,schema_2_2,5,26.638086962129115,NA,1,2,all_pa
sub_080,cb2,schema_2_2,6,32.934383469285606,NA,1,2,all_pa
sub_080,cb2,schema_2_2,7,26.095411272903004,NA,1,2,all_pa
sub_080,cb2,schema_2_2,8,34.14104735508202,NA,1,2,all_pa
sub_080,cb2,schema_2_2,1,101.46718980177508,78.48596183046548,2,3,all_pa
sub_080,cb2,schema_2_2,2,33.109582386384474,NA,2,3,all_pa
sub_080,cb2,schema_2_2,3,64.11560382301795,80.43590140485652,2,3,all_pa
sub_080,cb2,schema_2_2,4,148.36746071202288,178.7509580274324,2,3,all_pa
sub_080,cb2,schema_2_2,5,57.718416058029135,59.87139394148659,2,3,all_pa
sub_080,cb2,schema_2_2,6,57.868047741829734,71.70638408182927,2,3,all_pa
sub_080,cb2,schema_2_2,7,39.60081536056025,8.371089388473798,2,3,all_pa
sub_080,cb2,schema_2_2,8,69.5430032817436,64.35985302269565,2,3,all_pa
sub_080,cb2,schema_2_2,1,187.5058848334426,93.18443010846775,2,4,all_pa
sub_080,cb2,schema_2_2,2,26.66531958987848,34.65929776154822,2,4,all_pa
sub_080,cb2,schema_2_2,3,18.30522800058528,12.07638044604228,2,4,all_pa
sub_080,cb2,schema_2_2,4,51.37426836253675,63.210428802631014,2,4,all_pa
sub_080,cb2,schema_2_2,5,106.95130483207322,57.448300657358665,2,4,all_pa
sub_080,cb2,schema_2_2,6,76.87416853623706,103.11541413730934,2,4,all_pa
sub_080,cb2,schema_2_2,7,62.890613144083204,8.29417058583401,2,4,all_pa
sub_080,cb2,schema_2_2,8,80.52729373059347,101.45562028708818,2,4,all_pa
sub_080,cb2,schema_4_2,1,205.0438913391186,NA,1,1,all_pa
sub_080,cb2,schema_4_2,2,24.491973184867756,NA,1,1,all_pa
sub_080,cb2,schema_4_2,3,119.79799612467765,NA,1,1,all_pa
sub_080,cb2,schema_4_2,4,258.4876336509897,NA,1,1,all_pa
sub_080,cb2,schema_4_2,5,160.14094534343263,NA,1,1,all_pa
sub_080,cb2,schema_4_2,6,91.18557931761075,NA,1,1,all_pa
sub_080,cb2,schema_4_2,7,80.9003855088978,NA,1,1,all_pa
sub_080,cb2,schema_4_2,8,79.11273917952963,NA,1,1,all_pa
sub_080,cb2,schema_4_2,1,146.7799751822501,NA,1,2,all_pa
sub_080,cb2,schema_4_2,2,226.69419832012014,NA,1,2,all_pa
sub_080,cb2,schema_4_2,3,50.839992766541116,NA,1,2,all_pa
sub_080,cb2,schema_4_2,4,80.77201821795686,NA,1,2,all_pa
sub_080,cb2,schema_4_2,5,222.5909789883722,NA,1,2,all_pa
sub_080,cb2,schema_4_2,6,123.31312476578458,NA,1,2,all_pa
sub_080,cb2,schema_4_2,7,323.1560094242438,NA,1,2,all_pa
sub_080,cb2,schema_4_2,8,300.4889663981058,NA,1,2,all_pa
sub_080,cb2,schema_4_2,1,105.39540797326868,99.45617564178049,2,3,all_pa
sub_080,cb2,schema_4_2,2,157.53858246366758,72.53530597349547,2,3,all_pa
sub_080,cb2,schema_4_2,3,171.73131599834113,207.42879080047683,2,3,all_pa
sub_080,cb2,schema_4_2,4,136.13083880507054,117.49315669198782,2,3,all_pa
sub_080,cb2,schema_4_2,5,61.74634197439403,51.84688681641897,2,3,all_pa
sub_080,cb2,schema_4_2,6,170.60022960051512,61.829964317434545,2,3,all_pa
sub_080,cb2,schema_4_2,7,76.52444486623871,84.78739495243482,2,3,all_pa
sub_080,cb2,schema_4_2,8,120.50235254517743,118.85219173051766,2,3,all_pa
sub_080,cb2,schema_4_2,1,80.95761794024772,31.62295295930059,2,4,all_pa
sub_080,cb2,schema_4_2,2,153.5890516685418,154.18873985833196,2,4,all_pa
sub_080,cb2,schema_4_2,3,70.80798830939037,72.76486045570933,2,4,all_pa
sub_080,cb2,schema_4_2,4,86.28886491860018,119.29472291808852,2,4,all_pa
sub_080,cb2,schema_4_2,5,55.45520090309476,66.25923969213027,2,4,all_pa
sub_080,cb2,schema_4_2,6,65.15233674081844,69.85523597702876,2,4,all_pa
sub_080,cb2,schema_4_2,7,94.99054595996465,20.98065336065735,2,4,all_pa
sub_080,cb2,schema_4_2,8,79.24698931567015,99.73121603985633,2,4,all_pa
sub_080,cb2,schema_4_4,1,234.61247409395835,NA,1,1,all_pa
sub_080,cb2,schema_4_4,2,145.7995108890571,NA,1,1,all_pa
sub_080,cb2,schema_4_4,3,149.02788287930645,NA,1,1,all_pa
sub_080,cb2,schema_4_4,4,85.34880930914198,NA,1,1,all_pa
sub_080,cb2,schema_4_4,5,159.9111976238321,NA,1,1,all_pa
sub_080,cb2,schema_4_4,6,147.34026478016213,NA,1,1,all_pa
sub_080,cb2,schema_4_4,7,80.82879592378129,NA,1,1,all_pa
sub_080,cb2,schema_4_4,8,108.26478190292669,NA,1,1,all_pa
sub_080,cb2,schema_4_4,1,106.52065854002585,NA,1,2,all_pa
sub_080,cb2,schema_4_4,2,120.68487144543337,NA,1,2,all_pa
sub_080,cb2,schema_4_4,3,314.6451782497243,NA,1,2,all_pa
sub_080,cb2,schema_4_4,4,311.8222561745726,NA,1,2,all_pa
sub_080,cb2,schema_4_4,5,228.54374733472972,NA,1,2,all_pa
sub_080,cb2,schema_4_4,6,49.126851830753225,NA,1,2,all_pa
sub_080,cb2,schema_4_4,7,213.40471543712613,NA,1,2,all_pa
sub_080,cb2,schema_4_4,8,274.9321122037235,NA,1,2,all_pa
sub_080,cb2,schema_4_4,1,53.087667565871236,17.06205004835497,2,3,all_pa
sub_080,cb2,schema_4_4,2,130.75102541828812,36.19185027259358,2,3,all_pa
sub_080,cb2,schema_4_4,3,7.190224971601316,5.923614963601709,2,3,all_pa
sub_080,cb2,schema_4_4,4,60.48106321761231,68.70532316462713,2,3,all_pa
sub_080,cb2,schema_4_4,5,14.356884079025873,4.2368347388482315,2,3,all_pa
sub_080,cb2,schema_4_4,6,13.138430791242628,14.649058236246438,2,3,all_pa
sub_080,cb2,schema_4_4,7,45.83998445134466,50.7223277809925,2,3,all_pa
sub_080,cb2,schema_4_4,8,90.59516156759899,90.9268990623938,2,3,all_pa
sub_080,cb2,schema_4_4,1,124.46288166008696,NA,2,4,all_pa
sub_080,cb2,schema_4_4,2,196.24999795439015,2.173031244161099,2,4,all_pa
sub_080,cb2,schema_4_4,3,87.31083550947085,47.98515618668576,2,4,all_pa
sub_080,cb2,schema_4_4,4,49.63776809282788,63.346009475811904,2,4,all_pa
sub_080,cb2,schema_4_4,5,16.422175401409092,14.817675902619923,2,4,all_pa
sub_080,cb2,schema_4_4,6,59.20274372015977,38.99992123061968,2,4,all_pa
sub_080,cb2,schema_4_4,7,103.9285341312518,117.66014106588027,2,4,all_pa
sub_080,cb2,schema_4_4,8,113.51704440947317,156.59411256832027,2,4,all_pa
sub_080,cb2,schema_6_0,1,251.43517862035847,NA,1,1,all_pa
sub_080,cb2,schema_6_0,2,298.57038374201073,NA,1,1,all_pa
sub_080,cb2,schema_6_0,3,21.671748264770024,NA,1,1,all_pa
sub_080,cb2,schema_6_0,4,44.214417024897685,NA,1,1,all_pa
sub_080,cb2,schema_6_0,5,11.84373453989756,NA,1,1,all_pa
sub_080,cb2,schema_6_0,6,13.020740103832903,NA,1,1,all_pa
sub_080,cb2,schema_6_0,7,18.380755502741515,NA,1,1,all_pa
sub_080,cb2,schema_6_0,8,23.878775572703944,NA,1,1,all_pa
sub_080,cb2,schema_6_0,1,78.1132604460954,NA,1,2,all_pa
sub_080,cb2,schema_6_0,2,183.40970246287281,NA,1,2,all_pa
sub_080,cb2,schema_6_0,3,238.63146970280246,NA,1,2,all_pa
sub_080,cb2,schema_6_0,4,13.24092453416797,NA,1,2,all_pa
sub_080,cb2,schema_6_0,5,109.36832931666979,NA,1,2,all_pa
sub_080,cb2,schema_6_0,6,100.19064743038409,NA,1,2,all_pa
sub_080,cb2,schema_6_0,7,33.50527320466931,NA,1,2,all_pa
sub_080,cb2,schema_6_0,8,55.082979063586706,NA,1,2,all_pa
sub_080,cb2,schema_6_0,1,123.30481682324448,26.002331499189413,2,3,all_pa
sub_080,cb2,schema_6_0,2,50.4361972286925,65.14893343515568,2,3,all_pa
sub_080,cb2,schema_6_0,3,182.35002957410376,7.046679229853573,2,3,all_pa
sub_080,cb2,schema_6_0,4,88.40504544210135,122.21953614411026,2,3,all_pa
sub_080,cb2,schema_6_0,5,72.69905364243425,101.52976144220187,2,3,all_pa
sub_080,cb2,schema_6_0,6,39.967225364917645,24.38643942401702,2,3,all_pa
sub_080,cb2,schema_6_0,7,166.97667062947906,223.66555781570486,2,3,all_pa
sub_080,cb2,schema_6_0,8,26.416425726368267,25.00228066013223,2,3,all_pa
sub_080,cb2,schema_6_0,1,120.43341793351814,18.484799584460433,2,4,all_pa
sub_080,cb2,schema_6_0,2,11.546210229575466,10.973225808551293,2,4,all_pa
sub_080,cb2,schema_6_0,3,41.60785862616635,33.42535642392573,2,4,all_pa
sub_080,cb2,schema_6_0,4,18.155540763861463,7.554836538277445,2,4,all_pa
sub_080,cb2,schema_6_0,5,35.54719757532593,2.7112248261711636,2,4,all_pa
sub_080,cb2,schema_6_0,6,52.859063748448214,52.36341528444776,2,4,all_pa
sub_080,cb2,schema_6_0,7,12.75279064630068,2.0021644387547943,2,4,all_pa
sub_080,cb2,schema_6_0,8,13.16522029203799,1.9134263248907033,2,4,all_pa
sub_081,cb2,schema_2_2,1,117.76060123870616,NA,1,1,all_pa
sub_081,cb2,schema_2_2,2,266.5104591364128,NA,1,1,all_pa
sub_081,cb2,schema_2_2,3,90.30277102116835,NA,1,1,all_pa
sub_081,cb2,schema_2_2,4,198.21818743269137,NA,1,1,all_pa
sub_081,cb2,schema_2_2,5,6.485306785462234,NA,1,1,all_pa
sub_081,cb2,schema_2_2,6,274.13938599570395,NA,1,1,all_pa
sub_081,cb2,schema_2_2,7,225.06088721521908,NA,1,1,all_pa
sub_081,cb2,schema_2_2,8,36.312185683342754,NA,1,1,all_pa
sub_081,cb2,schema_2_2,1,177.28910123027603,NA,1,2,all_pa
sub_081,cb2,schema_2_2,2,42.33501553134311,NA,1,2,all_pa
sub_081,cb2,schema_2_2,3,23.490432414901658,NA,1,2,all_pa
sub_081,cb2,schema_2_2,4,40.9462732130662,NA,1,2,all_pa
sub_081,cb2,schema_2_2,5,28.361017084002164,NA,1,2,all_pa
sub_081,cb2,schema_2_2,6,20.800851305633202,NA,1,2,all_pa
sub_081,cb2,schema_2_2,7,42.33501553134311,NA,1,2,all_pa
sub_081,cb2,schema_2_2,8,32.909019129093814,NA,1,2,all_pa
sub_081,cb2,schema_2_2,1,174.87785835946556,76.79523348120085,2,3,all_pa
sub_081,cb2,schema_2_2,2,124.04698811147195,128.94648814591045,2,3,all_pa
sub_081,cb2,schema_2_2,3,65.35960974379296,21.498550009173172,2,3,all_pa
sub_081,cb2,schema_2_2,4,36.67993287658444,10.958039174837358,2,3,all_pa
sub_081,cb2,schema_2_2,5,83.3820671651603,65.63245443184452,2,3,all_pa
sub_081,cb2,schema_2_2,6,144.38032828067173,144.9605297498242,2,3,all_pa
sub_081,cb2,schema_2_2,7,31.024904219330516,21.369059655995283,2,3,all_pa
sub_081,cb2,schema_2_2,8,157.8462732963255,187.68621509621372,2,3,all_pa
sub_081,cb2,schema_2_2,1,83.45633733028708,84.86767073172342,2,4,all_pa
sub_081,cb2,schema_2_2,2,177.06091872665905,129.80577225587635,2,4,all_pa
sub_081,cb2,schema_2_2,3,113.17544899637508,54.86673633030647,2,4,all_pa
sub_081,cb2,schema_2_2,4,31.787186742750833,7.114969048740368,2,4,all_pa
sub_081,cb2,schema_2_2,5,94.97653308250598,111.34616167096583,2,4,all_pa
sub_081,cb2,schema_2_2,6,66.81492952226563,54.87474854130008,2,4,all_pa
sub_081,cb2,schema_2_2,7,19.52772468184658,NA,2,4,all_pa
sub_081,cb2,schema_2_2,8,64.3042078892878,48.934953888443346,2,4,all_pa
sub_081,cb2,schema_4_2,1,248.20980254434264,NA,1,1,all_pa
sub_081,cb2,schema_4_2,2,NA,NA,1,1,all_pa
sub_081,cb2,schema_4_2,3,122.46228941638141,NA,1,1,all_pa
sub_081,cb2,schema_4_2,4,256.4177740116733,NA,1,1,all_pa
sub_081,cb2,schema_4_2,5,210.44074986585076,NA,1,1,all_pa
sub_081,cb2,schema_4_2,6,262.4192074793718,NA,1,1,all_pa
sub_081,cb2,schema_4_2,7,176.24179010411112,NA,1,1,all_pa
sub_081,cb2,schema_4_2,8,298.4396607006206,NA,1,1,all_pa
sub_081,cb2,schema_4_2,1,10.289729833142486,NA,1,2,all_pa
sub_081,cb2,schema_4_2,2,311.8053836771249,NA,1,2,all_pa
sub_081,cb2,schema_4_2,3,131.79833236820207,NA,1,2,all_pa
